L,alfa,n,m,Estimator,MSE,Bias,mean_sesgo,min_mean_sesgo
2,-1.5,121,56,HMV.opt,0.025835542,-0.06097681,0.020916937,0.020916937
2,-3,121,56,HMV.opt,0.012750475,-0.012279132,0.020916937,0.020916937
2,-5,121,56,HMV.opt,0.008642456,-0.009767143,0.020916937,0.020916937
2,-8,121,56,HMV.opt,0.006427387,0.000644663,0.020916937,0.020916937
2,-1.5,121,57,HMV.opt,0.025835542,-0.06097681,0.020916937,0.020916937
2,-3,121,57,HMV.opt,0.012750475,-0.012279132,0.020916937,0.020916937
2,-5,121,57,HMV.opt,0.008642456,-0.009767143,0.020916937,0.020916937
2,-8,121,57,HMV.opt,0.006427387,0.000644663,0.020916937,0.020916937
2,-1.5,121,58,HMV.opt,0.025835542,-0.06097681,0.020916937,0.020916937
2,-3,121,58,HMV.opt,0.012750475,-0.012279132,0.020916937,0.020916937
2,-5,121,58,HMV.opt,0.008642456,-0.009767143,0.020916937,0.020916937
2,-8,121,58,HMV.opt,0.006427387,0.000644663,0.020916937,0.020916937
2,-1.5,121,59,HMV.opt,0.025835542,-0.06097681,0.020916937,0.020916937
2,-3,121,59,HMV.opt,0.012750475,-0.012279132,0.020916937,0.020916937
2,-5,121,59,HMV.opt,0.008642456,-0.009767143,0.020916937,0.020916937
2,-8,121,59,HMV.opt,0.006427387,0.000644663,0.020916937,0.020916937
2,-1.5,121,60,HMV.opt,0.025835542,-0.06097681,0.020916937,0.020916937
2,-3,121,60,HMV.opt,0.012750475,-0.012279132,0.020916937,0.020916937
2,-5,121,60,HMV.opt,0.008642456,-0.009767143,0.020916937,0.020916937
2,-8,121,60,HMV.opt,0.006427387,0.000644663,0.020916937,0.020916937
2,-1.5,9,3,HNA,0.441401088,0.060386126,0.048617469,0.048617469
2,-3,9,3,HNA,0.22935629,-0.001740298,0.048617469,0.048617469
2,-5,9,3,HNA,0.176553289,-0.060941408,0.048617469,0.048617469
2,-8,9,3,HNA,0.154013314,-0.071402044,0.048617469,0.048617469
2,-1.5,25,4,HNA,0.13372178,0.072773652,0.022874951,0.022874951
2,-3,25,4,HNA,0.069644771,0.00329818,0.022874951,0.022874951
2,-5,25,4,HNA,0.050303216,-0.004408005,0.022874951,0.022874951
2,-8,25,4,HNA,0.042860868,-0.011019967,0.022874951,0.022874951
2,-1.5,49,5,HNA,0.063978422,0.061992978,0.02244906,0.02244906
2,-3,49,5,HNA,0.03720097,0.018873435,0.02244906,0.02244906
2,-5,49,5,HNA,0.025801624,-0.003375907,0.02244906,0.02244906
2,-8,49,5,HNA,0.022311031,-0.00555392,0.02244906,0.02244906
2,-1.5,81,5,HNA,0.033074208,0.021632936,0.014883562,0.014883562
2,-3,81,5,HNA,0.018867566,-0.005228609,0.014883562,0.014883562
2,-5,81,5,HNA,0.015373866,-0.01498818,0.014883562,0.014883562
2,-8,81,5,HNA,0.012839029,-0.017684522,0.014883562,0.014883562
2,-1.5,121,6,HNA,0.022646357,0.021917517,0.012890207,0.012890207
2,-3,121,6,HNA,0.014284887,-0.005565533,0.012890207,0.012890207
2,-5,121,6,HNA,0.010483104,-0.011380897,0.012890207,0.012890207
2,-8,121,6,HNA,0.008789458,-0.012696881,0.012890207,0.012890207
2,-1.5,9,3,HV,0.599127131,-0.401711994,0.480522526,0.480522526
2,-3,9,3,HV,0.444499339,-0.463838418,0.480522526,0.480522526
2,-5,9,3,HV,0.446409782,-0.523039528,0.480522526,0.480522526
2,-8,9,3,HV,0.433537488,-0.533500165,0.480522526,0.480522526
2,-1.5,25,9,HV,0.221013648,0.010092856,0.174113633,0.174113633
2,-3,25,9,HV,0.134214643,-0.184307217,0.174113633,0.174113633
2,-5,25,9,HV,0.122402684,-0.237960191,0.174113633,0.174113633
2,-8,25,9,HV,0.12272328,-0.26409427,0.174113633,0.174113633
2,-1.5,49,9,HV,0.081181479,0.009356629,0.094107921,0.094107921
2,-3,49,9,HV,0.052246425,-0.090922873,0.094107921,0.094107921
2,-5,49,9,HV,0.047143515,-0.132060235,0.094107921,0.094107921
2,-8,49,9,HV,0.045737957,-0.144091947,0.094107921,0.094107921
2,-1.5,81,9,HV,0.040510721,0.001850775,0.0583054,0.0583054
2,-3,81,9,HV,0.02498913,-0.060135751,0.0583054,0.0583054
2,-5,81,9,HV,0.023407948,-0.081337274,0.0583054,0.0583054
2,-8,81,9,HV,0.021508754,-0.0898978,0.0583054,0.0583054
2,-1.5,121,10,HV,0.025862234,0.003537469,0.045868553,0.045868553
2,-3,121,10,HV,0.018217374,-0.048730651,0.045868553,0.045868553
2,-5,121,10,HV,0.014940159,-0.062977077,0.045868553,0.045868553
2,-8,121,10,HV,0.013757736,-0.068229014,0.045868553,0.045868553
2,-1.5,9,2,HVE,0.365509186,-0.187347883,0.167104419,0.167104419
2,-3,9,2,HVE,0.237504354,-0.152587036,0.167104419,0.167104419
2,-5,9,2,HVE,0.192963985,-0.167143126,0.167104419,0.167104419
2,-8,9,2,HVE,0.182395228,-0.161339633,0.167104419,0.167104419
2,-1.5,25,2,HVE,0.119342116,-0.122410478,0.113615579,0.113615579
2,-3,25,2,HVE,0.080748199,-0.127572062,0.113615579,0.113615579
2,-5,25,2,HVE,0.063283748,-0.10415993,0.113615579,0.113615579
2,-8,25,2,HVE,0.057176493,-0.100319845,0.113615579,0.113615579
2,-1.5,49,2,HVE,0.059608368,-0.089422259,0.080805464,0.080805464
2,-3,49,2,HVE,0.04257249,-0.078648934,0.080805464,0.080805464
2,-5,49,2,HVE,0.035135857,-0.081604728,0.080805464,0.080805464
2,-8,49,2,HVE,0.029384234,-0.073545934,0.080805464,0.080805464
2,-1.5,81,2,HVE,0.034756296,-0.063524975,0.0544836,0.0544836
2,-3,81,2,HVE,0.022320418,-0.053501957,0.0544836,0.0544836
2,-5,81,2,HVE,0.018944329,-0.051588121,0.0544836,0.0544836
2,-8,81,2,HVE,0.016274429,-0.049319348,0.0544836,0.0544836
2,-1.5,121,2,HVE,0.024662885,-0.0534049,0.047484565,0.047484565
2,-3,121,2,HVE,0.017619715,-0.050087405,0.047484565,0.047484565
2,-5,121,2,HVE,0.013147205,-0.044336193,0.047484565,0.047484565
2,-8,121,2,HVE,0.011405485,-0.042109761,0.047484565,0.047484565
2,-1.5,9,4,MH,29.01650997,0.982794967,0.336070223,0.336070223
2,-3,9,4,MH,1.919828082,0.133421891,0.336070223,0.336070223
2,-5,9,4,MH,0.259711867,-0.082705234,0.336070223,0.336070223
2,-8,9,4,MH,0.156689893,-0.145358801,0.336070223,0.336070223
2,-1.5,25,12,MH,21.3617994,1.792782095,0.592070514,0.592070514
2,-3,25,12,MH,0.991302953,0.418662555,0.592070514,0.592070514
2,-5,25,12,MH,0.286511557,0.132168693,0.592070514,0.592070514
2,-8,25,12,MH,0.127141788,0.024668714,0.592070514,0.592070514
2,-1.5,49,2,MH,87.16040421,2.380943605,0.737608381,0.737608381
2,-3,49,2,MH,5.140791734,0.441834456,0.737608381,0.737608381
2,-5,49,2,MH,0.193526362,0.014313865,0.737608381,0.737608381
2,-8,49,2,MH,0.084906508,-0.113341596,0.737608381,0.737608381
2,-1.5,81,2,MH,32.27486587,2.227180893,0.707248609,0.707248609
2,-3,81,2,MH,0.559815857,0.203199639,0.707248609,0.707248609
2,-5,81,2,MH,0.122654734,-0.140710145,0.707248609,0.707248609
2,-8,81,2,MH,0.11069655,-0.257903759,0.707248609,0.707248609
2,-1.5,121,2,MH,42.14578917,2.267996049,0.744064908,0.744064908
2,-3,121,2,MH,0.569042414,0.079836174,0.744064908,0.744064908
2,-5,121,2,MH,0.134052525,-0.261502177,0.744064908,0.744064908
2,-8,121,2,MH,0.166493851,-0.36692523,0.744064908,0.744064908
